Appl_No,Appl_Type,Ingredient,Dosage,Form,Route,Trade_Name,Strength,Product_No,Exclusivity_Code,Exclusivity_Date
215498,N,ODEVIXIBAT,CAPSULE,PELLETS,ORAL,BYLVAY,IPSEN,4,I-918,2026-06-13
215498,N,ODEVIXIBAT,CAPSULE,PELLETS,ORAL,BYLVAY,IPSEN,4,NCE,2026-07-20
215498,N,ODEVIXIBAT,CAPSULE,PELLETS,ORAL,BYLVAY,IPSEN,4,ODE-363,2028-07-20
215498,N,ODEVIXIBAT,CAPSULE,PELLETS,ORAL,BYLVAY,IPSEN,4,ODE-436,2030-06-13
215499,N,CABOTEGRAVIR,SUSPENSION,EXTENDED RELEASE,INTRAMUSCULAR,APRETUDE,VIIV HLTHCARE,1,NCE,2026-01-21
215500,N,EFLORNITHINE HYDROCHLORIDE,,,ORAL,IWILFIN,USWM,1,NP,2026-12-13
215500,N,EFLORNITHINE HYDROCHLORIDE,,,ORAL,IWILFIN,USWM,1,ODE-462,2030-12-13
215515,N,VUTRISIRAN SODIUM,,,SUBCUTANEOUS,AMVUTTRA,ALNYLAM PHARMS INC,1,I-964,2028-03-20
215515,N,VUTRISIRAN SODIUM,,,SUBCUTANEOUS,AMVUTTRA,ALNYLAM PHARMS INC,1,NCE,2027-06-13
215515,N,VUTRISIRAN SODIUM,,,SUBCUTANEOUS,AMVUTTRA,ALNYLAM PHARMS INC,1,ODE-212,2029-06-13
215559,N,PALOVAROTENE,,,ORAL,SOHONOS,IPSEN,1,NCE,2028-08-16
215559,N,PALOVAROTENE,,,ORAL,SOHONOS,IPSEN,1,ODE-439,2030-08-16
215559,N,PALOVAROTENE,,,ORAL,SOHONOS,IPSEN,2,NCE,2028-08-16
215559,N,PALOVAROTENE,,,ORAL,SOHONOS,IPSEN,2,ODE-439,2030-08-16
215559,N,PALOVAROTENE,,,ORAL,SOHONOS,IPSEN,3,NCE,2028-08-16
215559,N,PALOVAROTENE,,,ORAL,SOHONOS,IPSEN,3,ODE-439,2030-08-16
215559,N,PALOVAROTENE,,,ORAL,SOHONOS,IPSEN,4,NCE,2028-08-16
215559,N,PALOVAROTENE,,,ORAL,SOHONOS,IPSEN,4,ODE-439,2030-08-16
215559,N,PALOVAROTENE,,,ORAL,SOHONOS,IPSEN,5,NCE,2028-08-16
215559,N,PALOVAROTENE,,,ORAL,SOHONOS,IPSEN,5,ODE-439,2030-08-16
215592,A,NICARDIPINE HYDROCHLORIDE,,,INTRAVENOUS,NICARDIPINE HYDROCHLORIDE IN 0.9% SODIUM CHLORIDE,CIPLA,1,CGT,2025-05-21
215592,A,NICARDIPINE HYDROCHLORIDE,,,INTRAVENOUS,NICARDIPINE HYDROCHLORIDE IN 0.9% SODIUM CHLORIDE,CIPLA,2,CGT,2025-05-21
215596,N,MARIBAVIR,,,ORAL,LIVTENCITY,TAKEDA PHARMS USA,1,NCE,2026-11-23
215596,N,MARIBAVIR,,,ORAL,LIVTENCITY,TAKEDA PHARMS USA,1,ODE-388,2028-11-23
215650,N,CLINDAMYCIN PHOSPHATE,,,VAGINAL,XACIATO,ORGANON LLC,1,NP,2024-12-07
215760,N,TRIENTINE TETRAHYDROCHLORIDE,,,ORAL,CUVRIOR,ORPHALAN,1,NP,2025-04-28
215760,N,TRIENTINE TETRAHYDROCHLORIDE,,,ORAL,CUVRIOR,ORPHALAN,1,ODE-401,2029-04-28
215814,N,OLUTASIDENIB,,,ORAL,REZLIDHIA,RIGEL PHARMS,1,NCE,2027-12-01
215814,N,OLUTASIDENIB,,,ORAL,REZLIDHIA,RIGEL PHARMS,1,ODE-413,2029-12-01
215830,N,RITLECITINIB TOSYLATE,,,ORAL,LITFULO,PFIZER,1,NCE,2028-06-23
215833,N,LUTETIUM LU-177 VIPIVOTIDE TETRAXETAN,,,INTRAVENOUS,PLUVICTO,NOVARTIS,1,I-965,2028-03-28
215833,N,LUTETIUM LU-177 VIPIVOTIDE TETRAXETAN,,,INTRAVENOUS,PLUVICTO,NOVARTIS,1,NCE,2027-03-23
215841,N,GALLIUM GA-68 GOZETOTIDE,,,INTRAVENOUS,LOCAMETZ,NOVARTIS,1,NP,2025-03-23
215842,N,NEDOSIRAN SODIUM,,,INJECTION,RIVFLOZA,NOVO,1,NCE,2028-09-29
215842,N,NEDOSIRAN SODIUM,,,INJECTION,RIVFLOZA,NOVO,1,ODE-443,2030-09-29
215842,N,NEDOSIRAN SODIUM,,,INJECTION,RIVFLOZA,NOVO,2,NCE,2028-09-29
215842,N,NEDOSIRAN SODIUM,,,INJECTION,RIVFLOZA,NOVO,2,ODE-443,2030-09-29
215842,N,NEDOSIRAN SODIUM,,,INJECTION,RIVFLOZA,NOVO,3,NCE,2028-09-29
215842,N,NEDOSIRAN SODIUM,,,INJECTION,RIVFLOZA,NOVO,3,ODE-443,2030-09-29
215859,N,RIVAROXABAN,,,ORAL,XARELTO,JANSSEN PHARMS,1,NP,2024-12-20
215866,N,TIRZEPATIDE,,,SUBCUTANEOUS,MOUNJARO,ELI LILLY AND CO,1,NCE,2027-05-13
215866,N,TIRZEPATIDE,,,SUBCUTANEOUS,MOUNJARO,ELI LILLY AND CO,2,NCE,2027-05-13
215866,N,TIRZEPATIDE,,,SUBCUTANEOUS,MOUNJARO,ELI LILLY AND CO,3,NCE,2027-05-13
215866,N,TIRZEPATIDE,,,SUBCUTANEOUS,MOUNJARO,ELI LILLY AND CO,4,NCE,2027-05-13
215866,N,TIRZEPATIDE,,,SUBCUTANEOUS,MOUNJARO,ELI LILLY AND CO,5,NCE,2027-05-13
215866,N,TIRZEPATIDE,,,SUBCUTANEOUS,MOUNJARO,ELI LILLY AND CO,6,NCE,2027-05-13
215866,N,TIRZEPATIDE,,,SUBCUTANEOUS,MOUNJARO,ELI LILLY AND CO,7,NCE,2027-05-13
215866,N,TIRZEPATIDE,,,SUBCUTANEOUS,MOUNJARO,ELI LILLY AND CO,8,NCE,2027-05-13
215866,N,TIRZEPATIDE,,,SUBCUTANEOUS,MOUNJARO,ELI LILLY AND CO,9,NCE,2027-05-13
215866,N,TIRZEPATIDE,,,SUBCUTANEOUS,MOUNJARO,ELI LILLY AND CO,10,NCE,2027-05-13
215866,N,TIRZEPATIDE,,,SUBCUTANEOUS,MOUNJARO,ELI LILLY AND CO,11,NCE,2027-05-13
215866,N,TIRZEPATIDE,,,SUBCUTANEOUS,MOUNJARO,ELI LILLY AND CO,12,NCE,2027-05-13
215887,N,TOFERSEN,,,INTRATHECAL,QALSODY,BIOGEN MA,1,NCE,2028-04-25
215887,N,TOFERSEN,,,INTRATHECAL,QALSODY,BIOGEN MA,1,ODE-432,2030-04-25
215888,N,OTESECONAZOLE,,,ORAL,VIVJOA,MYCOVIA PHARMS,1,NCE,2027-04-26
215904,N,GANAXOLONE,,,ORAL,ZTALMY,MARINUS,1,NCE,2027-06-01
215904,N,GANAXOLONE,,,ORAL,ZTALMY,MARINUS,1,ODE-395,2029-06-01
215910,N,PHENOBARBITAL SODIUM,,,INTRAVENOUS,SEZABY,SUN PHARM INDS INC,1,ODE-414,2029-11-17
215922,A,IVERMECTIN,,,ORAL,IVERMECTIN,RUBICON,2,CGT,2025-10-01
215935,N,BUDESONIDE,CAPSULE,DELAYED RELEASE,ORAL,TARPEYO,CALLIDITAS,1,ODE-389,2028-12-15
215935,N,BUDESONIDE,CAPSULE,DELAYED RELEASE,ORAL,TARPEYO,CALLIDITAS,1,ODE-464,2030-12-20
215973,N,LENACAPAVIR SODIUM,,,SUBCUTANEOUS,SUNLENCA,GILEAD SCIENCES INC,1,NCE,2027-12-22
215974,N,LENACAPAVIR SODIUM,,,ORAL,SUNLENCA,GILEAD SCIENCES INC,1,NCE,2027-12-22
215985,N,ROFLUMILAST,,,TOPICAL,ZORYVE,ARCUTIS,1,NP,2025-07-29
215985,N,ROFLUMILAST,,,TOPICAL,ZORYVE,ARCUTIS,1,NPP,2026-10-05
215985,N,ROFLUMILAST,,,TOPICAL,ZORYVE,ARCUTIS,2,NS,2027-07-09
216016,N,IOMEPROL,,,INTRA-ARTERIAL,IOMERVU,BRACCO,1,NCE,2029-11-27
216016,N,IOMEPROL,,,INTRA-ARTERIAL,IOMERVU,BRACCO,2,NCE,2029-11-27
216016,N,IOMEPROL,,,INTRA-ARTERIAL,IOMERVU,BRACCO,3,NCE,2029-11-27
216016,N,IOMEPROL,,,INTRA-ARTERIAL,IOMERVU,BRACCO,4,NCE,2029-11-27
216016,N,IOMEPROL,,,INTRA-ARTERIAL,IOMERVU,BRACCO,5,NCE,2029-11-27
216016,N,IOMEPROL,,,INTRA-ARTERIAL,IOMERVU,BRACCO,6,NCE,2029-11-27
216016,N,IOMEPROL,,,INTRA-ARTERIAL,IOMERVU,BRACCO,7,NCE,2029-11-27
216016,N,IOMEPROL,,,INTRA-ARTERIAL,IOMERVU,BRACCO,8,NCE,2029-11-27
216016,N,IOMEPROL,,,INTRA-ARTERIAL,IOMERVU,BRACCO,9,NCE,2029-11-27
216016,N,IOMEPROL,,,INTRA-ARTERIAL,IOMERVU,BRACCO,10,NCE,2029-11-27
216016,N,IOMEPROL,,,INTRA-ARTERIAL,IOMERVU,BRACCO,11,NCE,2029-11-27
216016,N,IOMEPROL,,,INTRA-ARTERIAL,IOMERVU,BRACCO,12,NCE,2029-11-27
216016,N,IOMEPROL,,,INTRA-ARTERIAL,IOMERVU,BRACCO,13,NCE,2029-11-27
216017,N,IOMEPROL,,,INTRAVENOUS,IOMERVU,BRACCO,1,NCE,2029-11-27
216017,N,IOMEPROL,,,INTRAVENOUS,IOMERVU,BRACCO,2,NCE,2029-11-27
216017,N,IOMEPROL,,,INTRAVENOUS,IOMERVU,BRACCO,3,NCE,2029-11-27
216017,N,IOMEPROL,,,INTRAVENOUS,IOMERVU,BRACCO,4,NCE,2029-11-27
216017,N,IOMEPROL,,,INTRAVENOUS,IOMERVU,BRACCO,5,NCE,2029-11-27
216017,N,IOMEPROL,,,INTRAVENOUS,IOMERVU,BRACCO,6,NCE,2029-11-27
216017,N,IOMEPROL,,,INTRAVENOUS,IOMERVU,BRACCO,7,NCE,2029-11-27
216017,N,IOMEPROL,,,INTRAVENOUS,IOMERVU,BRACCO,8,NCE,2029-11-27
216017,N,IOMEPROL,,,INTRAVENOUS,IOMERVU,BRACCO,9,NCE,2029-11-27
216017,N,IOMEPROL,,,INTRAVENOUS,IOMERVU,BRACCO,10,NCE,2029-11-27
216017,N,IOMEPROL,,,INTRAVENOUS,IOMERVU,BRACCO,11,NCE,2029-11-27
216017,N,IOMEPROL,,,INTRAVENOUS,IOMERVU,BRACCO,12,NCE,2029-11-27
216017,N,IOMEPROL,,,INTRAVENOUS,IOMERVU,BRACCO,13,NCE,2029-11-27
216023,N,FLOTUFOLASTAT F-18 GALLIUM,,,INTRAVENOUS,POSLUMA,BLUE EARTH,1,NCE,2028-05-25
216049,A,NALBUPHINE HYDROCHLORIDE,,,"INTRAMUSCULAR, INTRAVENOUS, SUBCUTANEOUS",NALBUPHINE HYDROCHLORIDE,SOMERSET THERAPS LLC,1,CGT,2025-03-30
216049,A,NALBUPHINE HYDROCHLORIDE,,,"INTRAMUSCULAR, INTRAVENOUS, SUBCUTANEOUS",NALBUPHINE HYDROCHLORIDE,SOMERSET THERAPS LLC,2,CGT,2025-03-30
216050,A,NALBUPHINE HYDROCHLORIDE,,,"INTRAMUSCULAR, INTRAVENOUS, SUBCUTANEOUS",NALBUPHINE HYDROCHLORIDE,SOMERSET THERAPS LLC,1,CGT,2025-03-24
216050,A,NALBUPHINE HYDROCHLORIDE,,,"INTRAMUSCULAR, INTRAVENOUS, SUBCUTANEOUS",NALBUPHINE HYDROCHLORIDE,SOMERSET THERAPS LLC,2,CGT,2025-03-24
216059,N,PIRTOBRUTINIB,,,ORAL,JAYPIRCA,LOXO ONCOL,1,NCE,2028-01-27
216059,N,PIRTOBRUTINIB,,,ORAL,JAYPIRCA,LOXO ONCOL,1,ODE-424,2030-01-27
216059,N,PIRTOBRUTINIB,,,ORAL,JAYPIRCA,LOXO ONCOL,1,ODE-451,2030-12-01
216059,N,PIRTOBRUTINIB,,,ORAL,JAYPIRCA,LOXO ONCOL,2,NCE,2028-01-27
216059,N,PIRTOBRUTINIB,,,ORAL,JAYPIRCA,LOXO ONCOL,2,ODE-424,2030-01-27
216059,N,PIRTOBRUTINIB,,,ORAL,JAYPIRCA,LOXO ONCOL,2,ODE-451,2030-12-01
216099,N,DASATINIB,,,ORAL,PHYRAGO,HANDA THERAP,1,M-307,2026-12-05
216099,N,DASATINIB,,,ORAL,PHYRAGO,HANDA THERAP,2,M-307,2026-12-05
216099,N,DASATINIB,,,ORAL,PHYRAGO,HANDA THERAP,3,M-307,2026-12-05
216099,N,DASATINIB,,,ORAL,PHYRAGO,HANDA THERAP,4,M-307,2026-12-05
216099,N,DASATINIB,,,ORAL,PHYRAGO,HANDA THERAP,5,M-307,2026-12-05
216099,N,DASATINIB,,,ORAL,PHYRAGO,HANDA THERAP,6,M-307,2026-12-05
216152,A,ZINC CHLORIDE,,,INJECTION,ZINC CHLORIDE,SOMERSET,1,CGT,2025-04-14
216157,N,VOXELOTOR,TABLET,FOR SUSPENSION,ORAL,OXBRYTA,GLOBAL BLOOD THERAPS,1,ODE-394,2028-12-17
216158,N,TROSPIUM CHLORIDE; XANOMELINE TARTRATE,,,ORAL,COBENFY,BRISTOL-MYERS,1,NCE,2029-09-26
216158,N,TROSPIUM CHLORIDE; XANOMELINE TARTRATE,,,ORAL,COBENFY,BRISTOL-MYERS,2,NCE,2029-09-26
216158,N,TROSPIUM CHLORIDE; XANOMELINE TARTRATE,,,ORAL,COBENFY,BRISTOL-MYERS,3,NCE,2029-09-26
216165,N,CEFEPIME HYDROCHLORIDE; ENMETAZOBACTAM,,,INTRAVENOUS,EXBLIFEP,ALLECRA THERAPS,1,NCE,2029-02-22
216196,N,MITAPIVAT SULFATE,,,ORAL,PYRUKYND,AGIOS PHARMS INC,1,NCE,2027-02-17
216196,N,MITAPIVAT SULFATE,,,ORAL,PYRUKYND,AGIOS PHARMS INC,1,ODE-392,2029-02-17
216196,N,MITAPIVAT SULFATE,,,ORAL,PYRUKYND,AGIOS PHARMS INC,2,NCE,2027-02-17
216196,N,MITAPIVAT SULFATE,,,ORAL,PYRUKYND,AGIOS PHARMS INC,2,ODE-392,2029-02-17
216196,N,MITAPIVAT SULFATE,,,ORAL,PYRUKYND,AGIOS PHARMS INC,3,NCE,2027-02-17
216196,N,MITAPIVAT SULFATE,,,ORAL,PYRUKYND,AGIOS PHARMS INC,3,ODE-392,2029-02-17
216203,N,SOTAGLIFLOZIN,,,ORAL,INPEFA,LEXICON PHARMS INC,1,NCE,2028-05-26
216203,N,SOTAGLIFLOZIN,,,ORAL,INPEFA,LEXICON PHARMS INC,2,NCE,2028-05-26
216227,N,CHLOROPROCAINE HYDROCHLORIDE,,,OPHTHALMIC,IHEEZO,HARROW EYE,1,NP,2025-09-27
216264,N,INDIGOTINDISULFONATE SODIUM,,,INTRAVENOUS,BLUDIGO,PROVEPHARM SAS,1,NCE,2027-07-08
216285,N,DROSPIRENONE,TABLET,CHEWABLE,ORAL,DROSPIRENONE,EXELTIS USA INC,1,NP,2025-06-29
216340,N,ADAGRASIB,,,ORAL,KRAZATI,BRISTOL,1,NCE,2027-12-12
216340,N,ADAGRASIB,,,ORAL,KRAZATI,BRISTOL,1,ODE-352,2029-12-12
216386,N,ZAVEGEPANT HYDROCHLORIDE,SPRAY,METERED,NASAL,ZAVZPRET,PFIZER,1,NCE,2028-03-09
216387,N,ACALABRUTINIB MALEATE,,,ORAL,CALQUENCE,ASTRAZENECA,1,I-960,2028-01-16
216403,N,SPARSENTAN,,,ORAL,FILSPARI,TRAVERE,1,NCE,2028-02-17
216403,N,SPARSENTAN,,,ORAL,FILSPARI,TRAVERE,1,ODE-389,2030-02-17
216403,N,SPARSENTAN,,,ORAL,FILSPARI,TRAVERE,1,ODE-493,2031-09-05
216403,N,SPARSENTAN,,,ORAL,FILSPARI,TRAVERE,2,NCE,2028-02-17
216403,N,SPARSENTAN,,,ORAL,FILSPARI,TRAVERE,2,ODE-389,2030-02-17
216403,N,SPARSENTAN,,,ORAL,FILSPARI,TRAVERE,2,ODE-493,2031-09-05
216418,A,MERCAPTOPURINE,,,ORAL,MERCAPTOPURINE,HIKMA,1,CGT,2025-08-25
216490,N,PALOPEGTERIPARATIDE,,,SUBCUTANEOUS,YORVIPATH,ASCENDIS PHARMA BONE,1,NCE,2029-08-09
216490,N,PALOPEGTERIPARATIDE,,,SUBCUTANEOUS,YORVIPATH,ASCENDIS PHARMA BONE,1,ODE-492,2031-08-09
216490,N,PALOPEGTERIPARATIDE,,,SUBCUTANEOUS,YORVIPATH,ASCENDIS PHARMA BONE,2,NCE,2029-08-09
216490,N,PALOPEGTERIPARATIDE,,,SUBCUTANEOUS,YORVIPATH,ASCENDIS PHARMA BONE,2,ODE-492,2031-08-09
216490,N,PALOPEGTERIPARATIDE,,,SUBCUTANEOUS,YORVIPATH,ASCENDIS PHARMA BONE,3,NCE,2029-08-09
216490,N,PALOPEGTERIPARATIDE,,,SUBCUTANEOUS,YORVIPATH,ASCENDIS PHARMA BONE,3,ODE-492,2031-08-09
216540,N,ACORAMIDIS HYDROCHLORIDE,,,ORAL,ATTRUBY,BRIDGEBIO PHARMA,1,NCE,2029-11-22
216540,N,ACORAMIDIS HYDROCHLORIDE,,,ORAL,ATTRUBY,BRIDGEBIO PHARMA,1,ODE-506,2031-11-22
216578,N,FEZOLINETANT,,,ORAL,VEOZAH,ASTELLAS,1,NCE,2028-05-12
216593,N,HYDROXYUREA,,,ORAL,XROMI,NOVA LABS LTD,1,NP,2027-04-04
216593,N,HYDROXYUREA,,,ORAL,XROMI,NOVA LABS LTD,1,ODE-470,2031-04-04
216632,N,ADAPALENE; BENZOYL PEROXIDE; CLINDAMYCIN PHOSPHATE,,,TOPICAL,CABTREO,BAUSCH,1,NP,2026-10-20
216660,N,SODIUM PHENYLBUTYRATE; TAURURSODIOL,,,ORAL,RELYVRIO,AMYLYX,1,NCE,2027-09-29
216660,N,SODIUM PHENYLBUTYRATE; TAURURSODIOL,,,ORAL,RELYVRIO,AMYLYX,1,ODE-411,2029-09-29
216675,N,PERFLUOROHEXYLOCTANE,,,OPHTHALMIC,MIEBO,BAUSCH AND LOMB INC,1,NCE,2028-05-18
216718,N,OMAVELOXOLONE,,,ORAL,SKYCLARYS,BIOGEN US,1,M-270,2027-12-20
216718,N,OMAVELOXOLONE,,,ORAL,SKYCLARYS,BIOGEN US,1,NCE,2028-02-28
216718,N,OMAVELOXOLONE,,,ORAL,SKYCLARYS,BIOGEN US,1,ODE-427,2030-02-28
216739,A,CLOMIPHENE CITRATE,,,ORAL,CLOMIPHENE CITRATE,APPCO,1,CGT,2025-05-18
216793,N,ABIRATERONE ACETATE; NIRAPARIB TOSYLATE,,,ORAL,AKEEGA,JANSSEN BIOTECH,1,NP,2026-08-11
216793,N,ABIRATERONE ACETATE; NIRAPARIB TOSYLATE,,,ORAL,AKEEGA,JANSSEN BIOTECH,2,NP,2026-08-11
216834,N,ZILUCOPLAN SODIUM,,,SUBCUTANEOUS,ZILBRYSQ,UCB INC,1,NCE,2028-10-17
216834,N,ZILUCOPLAN SODIUM,,,SUBCUTANEOUS,ZILBRYSQ,UCB INC,1,ODE-446,2030-10-17
216834,N,ZILUCOPLAN SODIUM,,,SUBCUTANEOUS,ZILBRYSQ,UCB INC,2,NCE,2028-10-17
216834,N,ZILUCOPLAN SODIUM,,,SUBCUTANEOUS,ZILBRYSQ,UCB INC,2,ODE-446,2030-10-17
216834,N,ZILUCOPLAN SODIUM,,,SUBCUTANEOUS,ZILBRYSQ,UCB INC,3,NCE,2028-10-17
216834,N,ZILUCOPLAN SODIUM,,,SUBCUTANEOUS,ZILBRYSQ,UCB INC,3,ODE-446,2030-10-17
216873,N,MOMELOTINIB DIHYDROCHLORIDE,,,ORAL,OJJAARA,GLAXOSMITHKLINE,1,NCE,2028-09-15
216873,N,MOMELOTINIB DIHYDROCHLORIDE,,,ORAL,OJJAARA,GLAXOSMITHKLINE,1,ODE-441,2030-09-15
216873,N,MOMELOTINIB DIHYDROCHLORIDE,,,ORAL,OJJAARA,GLAXOSMITHKLINE,2,NCE,2028-09-15
216873,N,MOMELOTINIB DIHYDROCHLORIDE,,,ORAL,OJJAARA,GLAXOSMITHKLINE,2,ODE-441,2030-09-15
216873,N,MOMELOTINIB DIHYDROCHLORIDE,,,ORAL,OJJAARA,GLAXOSMITHKLINE,3,NCE,2028-09-15
216873,N,MOMELOTINIB DIHYDROCHLORIDE,,,ORAL,OJJAARA,GLAXOSMITHKLINE,3,ODE-441,2030-09-15
216899,A,HYDROMORPHONE HYDROCHLORIDE,,,INJECTION,HYDROMORPHONE HYDROCHLORIDE,HIKMA,1,PC,2025-04-12
216935,A,PREDNISOLONE ACETATE,,,OPHTHALMIC,PREDNISOLONE ACETATE,LUPIN LTD,1,CGT,2025-04-09
216951,N,DAPRODUSTAT,,,ORAL,JESDUVROQ,GLAXOSMITHKLINE,1,NCE,2028-02-01
216951,N,DAPRODUSTAT,,,ORAL,JESDUVROQ,GLAXOSMITHKLINE,2,NCE,2028-02-01
216951,N,DAPRODUSTAT,,,ORAL,JESDUVROQ,GLAXOSMITHKLINE,3,NCE,2028-02-01
216951,N,DAPRODUSTAT,,,ORAL,JESDUVROQ,GLAXOSMITHKLINE,4,NCE,2028-02-01
216951,N,DAPRODUSTAT,,,ORAL,JESDUVROQ,GLAXOSMITHKLINE,5,NCE,2028-02-01
216956,N,ETRASIMOD ARGININE,,,ORAL,VELSIPITY,PFIZER,1,NCE,2028-10-12
216962,N,FOSCARBIDOPA; FOSLEVODOPA,,,SUBCUTANEOUS,VYALEV,ABBVIE,1,NP,2027-10-16
216974,N,DURLOBACTAM SODIUM; DURLOBACTAM SODIUM; SULBACTAM SODIUM,,,INTRAVENOUS,XACDURO (COPACKAGED),ENTASIS THERAP,1,NCE,2028-05-23
216986,N,GADOPICLENOL,,,INTRAVENOUS,ELUCIREM,GUERBET,1,NCE,2027-09-21
216986,N,GADOPICLENOL,,,INTRAVENOUS,ELUCIREM,GUERBET,2,NCE,2027-09-21
216986,N,GADOPICLENOL,,,INTRAVENOUS,ELUCIREM,GUERBET,3,NCE,2027-09-21
216986,N,GADOPICLENOL,,,INTRAVENOUS,ELUCIREM,GUERBET,4,NCE,2027-09-21
216986,N,GADOPICLENOL,,,INTRAVENOUS,ELUCIREM,GUERBET,5,NCE,2027-09-21
216986,N,GADOPICLENOL,,,INTRAVENOUS,ELUCIREM,GUERBET,6,NCE,2027-09-21
216986,N,GADOPICLENOL,,,INTRAVENOUS,ELUCIREM,GUERBET,7,NCE,2027-09-21
216993,N,QUIZARTINIB DIHYDROCHLORIDE,,,ORAL,VANFLYTA,DAIICHI SANKYO INC,1,NCE,2028-07-20
216993,N,QUIZARTINIB DIHYDROCHLORIDE,,,ORAL,VANFLYTA,DAIICHI SANKYO INC,1,ODE-437,2030-07-20
216993,N,QUIZARTINIB DIHYDROCHLORIDE,,,ORAL,VANFLYTA,DAIICHI SANKYO INC,2,NCE,2028-07-20
216993,N,QUIZARTINIB DIHYDROCHLORIDE,,,ORAL,VANFLYTA,DAIICHI SANKYO INC,2,ODE-437,2030-07-20
217003,N,IBRUTINIB,,,ORAL,IMBRUVICA,PHARMACYCLICS LLC,1,NP,2025-08-24
217003,N,IBRUTINIB,,,ORAL,IMBRUVICA,PHARMACYCLICS LLC,1,ODE-405,2029-08-24
217026,N,TROFINETIDE,,,ORAL,DAYBUE,ACADIA PHARMS INC,1,NCE,2028-03-10
217026,N,TROFINETIDE,,,ORAL,DAYBUE,ACADIA PHARMS INC,1,ODE-425,2030-03-10
217064,N,PHENTOLAMINE MESYLATE,,,OPHTHALMIC,RYZUMVI,FAMYGEN LIFE SCI,1,NP,2026-09-25
217075,A,TAZAROTENE,,,TOPICAL,TAZAROTENE,PADAGIS ISRAEL,1,CGT,2025-03-08
217159,N,MOTIXAFORTIDE ACETATE,,,SUBCUTANEOUS,APHEXDA,AYRMID PHARMA,1,NCE,2028-09-08
217159,N,MOTIXAFORTIDE ACETATE,,,SUBCUTANEOUS,APHEXDA,AYRMID PHARMA,1,ODE-442,2030-09-08
217171,N,PEGCETACOPLAN,,,INTRAVITREAL,SYFOVRE,APELLIS PHARMS,1,NCE,2026-05-14
217171,N,PEGCETACOPLAN,,,INTRAVITREAL,SYFOVRE,APELLIS PHARMS,1,NP,2026-02-22
217186,N,CARBIDOPA; LEVODOPA,CAPSULE,EXTENDED RELEASE,ORAL,CREXONT,IMPAX,1,NP,2027-08-07
217186,N,CARBIDOPA; LEVODOPA,CAPSULE,EXTENDED RELEASE,ORAL,CREXONT,IMPAX,2,NP,2027-08-07
217186,N,CARBIDOPA; LEVODOPA,CAPSULE,EXTENDED RELEASE,ORAL,CREXONT,IMPAX,3,NP,2027-08-07
217186,N,CARBIDOPA; LEVODOPA,CAPSULE,EXTENDED RELEASE,ORAL,CREXONT,IMPAX,4,NP,2027-08-07
217188,N,NIRMATRELVIR; RITONAVIR,,,ORAL,PAXLOVID (COPACKAGED),PFIZER,1,D-195,2028-01-31
217188,N,NIRMATRELVIR; RITONAVIR,,,ORAL,PAXLOVID (COPACKAGED),PFIZER,1,NCE,2028-05-25
217202,N,LANDIOLOL HYDROCHLORIDE,,,INTRAVENOUS,RAPIBLYK,AOP ORPHAN,1,NCE,2029-11-22
217227,A,TETRACAINE HYDROCHLORIDE,,,OPHTHALMIC,TETRACAINE HYDROCHLORIDE,SOMERSET THERAPS LLC,1,CGT,2025-06-25
217242,N,ROFLUMILAST,,,TOPICAL,ZORYVE,ARCUTIS,1,NP,2026-12-15
217347,N,SOFPIRONIUM BROMIDE,GEL,METERED,TOPICAL,SOFDRA,BOTANIX SB,1,NCE,2029-06-20
217369,N,ZURANOLONE,,,ORAL,ZURZUVAE,BIOGEN INC,1,NCE,2028-10-31
217369,N,ZURANOLONE,,,ORAL,ZURZUVAE,BIOGEN INC,2,NCE,2028-10-31
217369,N,ZURANOLONE,,,ORAL,ZURZUVAE,BIOGEN INC,3,NCE,2028-10-31
217388,N,EPLONTERSEN SODIUM,,,SUBCUTANEOUS,WAINUA (AUTOINJECTOR),ASTRAZENECA AB,1,NCE,2028-12-21
217388,N,EPLONTERSEN SODIUM,,,SUBCUTANEOUS,WAINUA (AUTOINJECTOR),ASTRAZENECA AB,1,ODE-461,2030-12-21
217389,N,ENSIFENTRINE,,,INHALATION,OHTUVAYRE,VERONA PHARMA,1,NCE,2029-06-26
217417,N,REZAFUNGIN ACETATE,,,INTRAVENOUS,REZZAYO,MUNDIPHARMA,1,NCE,2028-03-22
217417,N,REZAFUNGIN ACETATE,,,INTRAVENOUS,REZZAYO,MUNDIPHARMA,1,ODE-426,2030-03-22
217424,N,BERDAZIMER SODIUM,,,TOPICAL,ZELSUVMI,LNHC,1,NCE,2029-01-05
217439,N,TALAZOPARIB TOSYLATE,,,ORAL,TALZENNA,PFIZER,1,I-920,2026-06-20
217439,N,TALAZOPARIB TOSYLATE,,,ORAL,TALZENNA,PFIZER,2,I-920,2026-06-20
217439,N,TALAZOPARIB TOSYLATE,,,ORAL,TALZENNA,PFIZER,4,I-920,2026-06-20
217469,N,CYCLOSPORINE,,,OPHTHALMIC,VEVYE,HARROW EYE,1,NP,2026-05-30
217470,N,NALMEFENE HYDROCHLORIDE,,,NASAL,OPVEE,INDIVIOR,1,NP,2026-05-22
217513,N,TRAMETINIB DIMETHYL SULFOXIDE,,,ORAL,MEKINIST,NOVARTIS,1,NP,2026-03-16
